statePostalCode,state,county,stationId,siteNumber,placeName,huc,Region,totalArea,siteTypeDescription,latitude,longitude,latLongAccuracyDescription,googleMap
PA,PENNSYLVANIA,VENANGO,3020250,03020250,"PITHOLE CREEK NEAR LOVELL CORNERS, PA",5010003,Ohio,22.07,STREAM,41.534,-79.563,S,"<a href=http://maps.google.com/?q=41.5347831344,-79.5639381944+(03020250)&z=14>google map</a>"
PA,PENNSYLVANIA,WARREN,3020438,03020438,"CALDWELL CREEK AT GRAND VALLEY, PA",5010003,Ohio,11.26,STREAM,41.71,-79.545,S,"<a href=http://maps.google.com/?q=41.7100595426,-79.5453280454+(03020438)&z=14>google map</a>"
PA,PENNSYLVANIA,WARREN,3020445,03020445,"W BR CALDWELL CREEK NEAR GRAND VALLEY, PA",5010003,Ohio,13.5,STREAM,41.721,-79.58,S,"<a href=http://maps.google.com/?q=41.7211703909,-79.5800507356+(03020445)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3020455,03020455,"PINE CREEK NEAR ENTERPRISE, PA",5010003,Ohio,31.04,STREAM,41.632,-79.613,S,"<a href=http://maps.google.com/?q=41.6322819011,-79.6133841921+(03020455)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3020510,03020510,"CHERRYTREE RUN NEAR ROUSEVILLE, PA",5010003,Ohio,16.93,STREAM,41.48,-79.696,S,"<a href=http://maps.google.com/?q=41.4808927591,-79.6961637765+(03020510)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3021610,03021610,"EB MUDDY CREEK NEAR KOOCHOGEY CORNERS, PA",5010004,Ohio,9.53,STREAM,41.718,-79.851,S,"<a href=http://maps.google.com/?q=41.7183910739,-79.8517202936+(03021610)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3022000,03022000,"FRENCH CREEK AT VENANGO, PA",5010004,Ohio,597,STREAM,41.776,-80.108,S,"<a href=http://maps.google.com/?q=41.776445164,-80.1081123516+(03022000)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3022100,03022100,"GRAVEL RUN NEAR WOODCOCK, PA",5010004,Ohio,10.28,STREAM,41.758,-80.109,S,"<a href=http://maps.google.com/?q=41.758667465,-80.1092235701+(03022100)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3022540,03022540,"WOODCOCK CREEK AT BLOOMING VALLEY, PA",5010004,Ohio,31.1,STREAM,41.69,-80.048,S,"<a href=http://maps.google.com/?q=41.6906115045,-80.0481121915+(03022540)&z=14>google map</a>"
PA,PENNSYLVANIA,CRAWFORD,3023100,03023100,"FRENCH CREEK AT MEADVILLE, PA",5010004,Ohio,788,STREAM,41.632,-80.159,S,"<a href=http://maps.google.com/?q=41.6325547591,-80.1595042551+(03023100)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3024000,03024000,"FRENCH CREEK AT UTICA, PA",5010004,Ohio,1028,STREAM,41.437,-79.955,S,"<a href=http://maps.google.com/?q=41.4375552467,-79.9558912167+(03024000)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3024003,03024003,"MILL CREEK AT UTICA, PA",5010004,Ohio,15.13,STREAM,41.432,-79.955,S,"<a href=http://maps.google.com/?q=41.4328331318,-79.955057831+(03024003)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3024200,03024200,"WEST BRANCH SUGAR CREEK NEAR BRADLEYTOWN, PA",5010004,Ohio,9.81,STREAM,41.575,-79.864,S,"<a href=http://maps.google.com/?q=41.5753343673,-79.8647778583+(03024200)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3024210,03024210,"PRATHER CREEK NEAR DEMPSEYTOWN, PA",5010004,Ohio,19.85,STREAM,41.548,-79.793,S,"<a href=http://maps.google.com/?q=41.548391057,-79.7939436815+(03024210)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3024300,03024300,"LAKE CREEK AT COOPERSTOWN, PA",5010004,Ohio,35.26,STREAM,41.497,-79.872,S,"<a href=http://maps.google.com/?q=41.497833673,-79.8725567469+(03024300)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3026100,03026100,"LITTLE SANDY CREEK AT POLK, PA",5010003,Ohio,21.1,STREAM,41.37,-79.922,S,"<a href=http://maps.google.com/?q=41.370612582,-79.9228343789+(03026100)&z=14>google map</a>"
PA,PENNSYLVANIA,VENANGO,3026300,03026300,"MILL CREEK NEAR EMLENTON, PA",5010003,Ohio,14.48,STREAM,41.225,-79.721,S,"<a href=http://maps.google.com/?q=41.2250607481,-79.7219945206+(03026300)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3027550,03027550,"CROOKED CREEK AT GLEN HAZEL, PA",5010005,Ohio,10.17,STREAM,41.537,-78.613,S,"<a href=http://maps.google.com/?q=41.5375619518,-78.613357408+(03027550)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3027610,03027610,"JOHNSON RUN AT KETNER, PA",5010005,Ohio,8.35,STREAM,41.539,-78.625,S,"<a href=http://maps.google.com/?q=41.5397841382,-78.6258578484+(03027610)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3027830,03027830,"WB CLARION RIVER NEAR WILCOX, PA",5010005,Ohio,27.47,STREAM,41.605,-78.678,S,"<a href=http://maps.google.com/?q=41.6056174576,-78.6789155363+(03027830)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3027990,03027990,"WILSON RUN AT DAHOGA, PA",5010005,Ohio,20.33,STREAM,41.598,-78.726,S,"<a href=http://maps.google.com/?q=41.5989505943,-78.7261393745+(03027990)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3028520,03028520,"POWERS RUN AT JOHNSONBURG, PA",5010005,Ohio,11.81,STREAM,41.479,-78.669,S,"<a href=http://maps.google.com/?q=41.4792282408,-78.6697480552+(03028520)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3028595,03028595,"SILVER CREEK AT WILCOX, PA",5010005,Ohio,8.38,STREAM,41.499,-78.683,S,"<a href=http://maps.google.com/?q=41.4992282838,-78.6839152214+(03028595)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3028800,03028800,"DAGUSCAHONDA CREEK AT DAGUSCAHONDA, PA",5010005,Ohio,13.34,STREAM,41.419,-78.641,S,"<a href=http://maps.google.com/?q=41.4192280015,-78.6419693418+(03028800)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3029000,03029000,"CLARION RIVER AT RIDGWAY, PA",5010005,Ohio,303,STREAM,41.42,-78.735,S,"<a href=http://maps.google.com/?q=41.4208946023,-78.7358612467+(03029000)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3029140,03029140,"BRANDY CAMP CREEK AT ELBON, PA",5010005,Ohio,13.34,STREAM,41.286,-78.689,S,"<a href=http://maps.google.com/?q=41.2861719099,-78.689192911+(03029140)&z=14>google map</a>"
PA,PENNSYLVANIA,ELK,3029144,03029144,"MEAD RUN AT BROCKPORT, PA",5010005,Ohio,7.41,STREAM,41.26,-78.725,S,"<a href=http://maps.google.com/?q=41.2606164001,-78.7255827813+(03029144)&z=14>google map</a>"
PA,PENNSYLVANIA,FOREST,3029193,03029193,"WEST BRANCH MILLSTONE CREEK AT MARIENVILLE, PA",5010005,Ohio,11.35,STREAM,41.457,-79.12,S,"<a href=http://maps.google.com/?q=41.4570069281,-79.1200398229+(03029193)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3029400,03029400,"TOMS RUN AT COOKSBURG, PA",5010005,Ohio,12.6,STREAM,41.337,-79.213,S,"<a href=http://maps.google.com/?q=41.3378411357,-79.2136522229+(03029400)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3029510,03029510,"CATHERS RUN AT GRAVEL LICK, PA",5010005,Ohio,17.85,STREAM,41.316,-79.232,S,"<a href=http://maps.google.com/?q=41.3167302288,-79.2328191836+(03029510)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3029700,03029700,"MILL CREEK NR STRATTANVILLE, PA",5010005,Ohio,55.2,STREAM,41.237,-79.286,S,"<a href=http://maps.google.com/?q=41.2375637172,-79.2861531311+(03029700)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3030803,03030803,"BEAVER CREEK BELOW BLAIRS CORNERS, PA",5010005,Ohio,15.57,STREAM,41.177,-79.56,S,"<a href=http://maps.google.com/?q=41.1772841563,-79.5600472211+(03030803)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3030948,03030948,"TURKEY RUN AT ALUM ROCK, PA",5010005,Ohio,11.25,STREAM,41.167,-79.621,S,"<a href=http://maps.google.com/?q=41.1672840289,-79.6214370621+(03030948)&z=14>google map</a>"
PA,PENNSYLVANIA,BUTLER,3031508,03031508,"SOUTH BRANCH BEAR CREEK AT BRUIN, PA",5010006,Ohio,14.64,STREAM,41.054,-79.725,S,"<a href=http://maps.google.com/?q=41.0547849362,-79.7258828539+(03031508)&z=14>google map</a>"
PA,PENNSYLVANIA,BUTLER,3031510,03031510,"NORTH BRANCH BEAR CREEK NEAR PARKER, PA",5010006,Ohio,16.71,STREAM,41.085,-79.704,S,"<a href=http://maps.google.com/?q=41.0856179851,-79.7044936725+(03031510)&z=14>google map</a>"
PA,PENNSYLVANIA,ARMSTRONG,3031540,03031540,"SUGAR CREEK AT EAST BRADY, PA",5010006,Ohio,17.1,STREAM,40.991,-79.616,S,"<a href=http://maps.google.com/?q=40.9917303806,-79.6167137003+(03031540)&z=14>google map</a>"
PA,PENNSYLVANIA,CLEARFIELD,3031620,03031620,"LABORDE BRANCH NEAR DUBOIS, PA",5010006,Ohio,15.5,STREAM,41.105,-78.714,S,"<a href=http://maps.google.com/?q=41.1050609983,-78.7141952409+(03031620)&z=14>google map</a>"
PA,PENNSYLVANIA,JEFFERSON,3031720,03031720,"TROUT RUN NEAR REYNOLDSVILLE, PA",5010006,Ohio,10.03,STREAM,41.078,-78.901,S,"<a href=http://maps.google.com/?q=41.0786740235,-78.901699444+(03031720)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3032025,03032025,"PINE CREEK AT MAYPORT, PA",5010006,Ohio,11.52,STREAM,41.038,-79.259,S,"<a href=http://maps.google.com/?q=41.0389544998,-79.2592061273+(03032025)&z=14>google map</a>"
PA,PENNSYLVANIA,CLARION,3032400,03032400,"LEATHERWOOD CREEK NR NEW BETHLEHEM, PA",5010006,Ohio,17.91,STREAM,41.02,-79.387,S,"<a href=http://maps.google.com/?q=41.0200647392,-79.3872644089+(03032400)&z=14>google map</a>"
PA,PENNSYLVANIA,JEFFERSON,3033218,03033218,"STUMP CREEK NEAR BIG CREEK, PA",5010006,Ohio,26.29,STREAM,40.985,-78.843,S,"<a href=http://maps.google.com/?q=40.9853407238,-78.8433653462+(03033218)&z=14>google map</a>"
PA,PENNSYLVANIA,INDIANA,3034500,03034500,"LITTLE MAHONING CREEK AT MCCORMICK, PA",5010006,Ohio,87.4,STREAM,40.836,-79.11,S,"<a href=http://maps.google.com/?q=40.8361756122,-79.1100356364+(03034500)&z=14>google map</a>"
PA,PENNSYLVANIA,ARMSTRONG,3036220,03036220,"NORTH BRANCH SOUTH FORK PINE CREEK AT ECHO, PA",5010006,Ohio,11.25,STREAM,40.85,-79.327,S,"<a href=http://maps.google.com/?q=40.850342587,-79.3278182445+(03036220)&z=14>google map</a>"
PA,PENNSYLVANIA,ARMSTRONG,3036320,03036320,"LIMESTONE RUN AT TARRTOWN, PA",5010006,Ohio,10.29,STREAM,40.857,-79.508,S,"<a href=http://maps.google.com/?q=40.8575641506,-79.5086557272+(03036320)&z=14>google map</a>"
PA,PENNSYLVANIA,ARMSTRONG,3036600,03036600,"GLADE RUN AT CADOGAN, PA",5010006,Ohio,25.24,STREAM,40.756,-79.573,S,"<a href=http://maps.google.com/?q=40.7567310191,-79.5733795595+(03036600)&z=14>google map</a>"
PA,PENNSYLVANIA,INDIANA,3037525,03037525,"SOUTH BRANCH PLUM CREEK AT FIVE POINTS, PA",5010006,Ohio,33.3,STREAM,40.718,-79.236,S,"<a href=http://maps.google.com/?q=40.718953721,-79.2364268584+(03037525)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3039340,03039340,"BEAVERDAM CREEK AT STOYSTOWN, PA",5010007,Ohio,18.99,STREAM,40.093,-78.954,S,"<a href=http://maps.google.com/?q=40.0931334102,-78.9541916368+(03039340)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3039957,03039957,"BENS CREEK AT FERNDALE, PA",5010007,Ohio,41.91,STREAM,40.282,-78.935,S,"<a href=http://maps.google.com/?q=40.2828526816,-78.9358587582+(03039957)&z=14>google map</a>"
PA,PENNSYLVANIA,CAMBRIA,3040000,03040000,"STONYCREEK RIVER AT FERNDALE, PA",5010007,Ohio,451,STREAM,40.285,-78.92,S,"<a href=http://maps.google.com/?q=40.2856304869,-78.9205805597+(03040000)&z=14>google map</a>"
PA,PENNSYLVANIA,CAMBRIA,3040100,03040100,"LITTLE CONEMAUGH RIVER AT WILMORE, PA",5010007,Ohio,49.6,STREAM,40.383,-78.719,S,"<a href=http://maps.google.com/?q=40.3839627234,-78.7194643783+(03040100)&z=14>google map</a>"
PA,PENNSYLVANIA,CAMBRIA,3040110,03040110,"HOWELLS RUN NEAR EBENSBURG, PA",5010007,Ohio,11.91,STREAM,40.446,-78.715,S,"<a href=http://maps.google.com/?q=40.446183586,-78.7152978896+(03040110)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3041700,03041700,"MCGEE RUN AT BRENIZER, PA",5010007,Ohio,22.53,STREAM,40.398,-79.261,S,"<a href=http://maps.google.com/?q=40.3981246349,-79.2617018404+(03041700)&z=14>google map</a>"
PA,PENNSYLVANIA,CAMBRIA,3041710,03041710,"DUTCH RUN NEAR BLUE GOOSE, PA",5010007,Ohio,8.22,STREAM,40.577,-78.853,S,"<a href=http://maps.google.com/?q=40.5775688488,-78.8539154121+(03041710)&z=14>google map</a>"
PA,PENNSYLVANIA,INDIANA,3042040,03042040,"SB TWO LICK CREEK NEAR WANDIN JUNCTION, PA",5010007,Ohio,19.7,STREAM,40.674,-78.944,S,"<a href=http://maps.google.com/?q=40.6747881712,-78.9444750851+(03042040)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3044800,03044800,"LOYALHANNA CREEK AT RECTOR, PA",5010008,Ohio,21.37,STREAM,40.194,-79.247,S,"<a href=http://maps.google.com/?q=40.1947949258,-79.2478103014+(03044800)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3045480,03045480,"CRABTREE CREEK AT CRABTREE, PA",5010008,Ohio,15.02,STREAM,40.362,-79.454,S,"<a href=http://maps.google.com/?q=40.362012877,-79.4547612819+(03045480)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3048400,03048400,"BEAVER RUN AT PAULTON, PA",5010008,Ohio,55.09,STREAM,40.573,-79.568,S,"<a href=http://maps.google.com/?q=40.5739547004,-79.5680998529+(03048400)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3048550,03048550,"PINE RUN AT WEST VANDERGRIFT, PA",5010008,Ohio,18.08,STREAM,40.604,-79.588,S,"<a href=http://maps.google.com/?q=40.6042323374,-79.5881005835+(03048550)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3049500,03049500,"ALLEGHENY RIVER AT NATRONA, PA",5010009,Ohio,11410,STREAM,40.615,-79.718,S,"<a href=http://maps.google.com/?q=40.6153440271,-79.7183812869+(03049500)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3049625,03049625,"ALLEGHENY RIVER AT NEW KENSINGTON, PA",5010009,Ohio,11546,STREAM,40.564,-79.772,S,"<a href=http://maps.google.com/?q=40.564511598,-79.7725484629+(03049625)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3049646,03049646,"DEER CREEK NEAR DORSEYVILLE, PA",5010009,Ohio,27,STREAM,40.582,-79.861,S,"<a href=http://maps.google.com/?q=40.5825672784,-79.8611626166+(03049646)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3049660,03049660,"PLUM CREEK AT VERONA, PA",5010009,Ohio,20.34,STREAM,40.511,-79.843,S,"<a href=http://maps.google.com/?q=40.5111792533,-79.8433828678+(03049660)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3049740,03049740,"PINE CREEK NEAR INGOMAR, PA",5010009,Ohio,13.48,STREAM,40.592,-80.014,S,"<a href=http://maps.google.com/?q=40.5922898903,-80.0145007198+(03049740)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3049818,03049818,"GIRTYS RUN AT BADERSTOWN, PA",5010009,Ohio,11.29,STREAM,40.494,-79.974,S,"<a href=http://maps.google.com/?q=40.4947911046,-79.9747751613+(03049818)&z=14>google map</a>"
WV,WEST VIRGINIA,RANDOLPH,3050500,03050500,TYGART VALLEY RIVER NEAR ELKINS WV,5020001,Ohio,271,STREAM,38.923,-79.878,S,"<a href=http://maps.google.com/?q=38.9237170462,-79.8789587308+(03050500)&z=14>google map</a>"
WV,WEST VIRGINIA,UPSHUR,3052500,03052500,"SAND RUN NEAR BUCKHANNON, WV",5020001,Ohio,14.3,STREAM,38.963,-80.152,S,"<a href=http://maps.google.com/?q=38.9639893806,-80.1525806375+(03052500)&z=14>google map</a>"
WV,WEST VIRGINIA,MARION,3062000,03062000,"MONONGAHELA RIVER AT LOCK 15 AT HOULT, WV",,,-999,STREAM,39.507,-80.13,S,"<a href=http://maps.google.com/?q=39.5070285833,-80.1303545333+(03062000)&z=14>google map</a>"
WV,WEST VIRGINIA,PRESTON,3070260,03070260,"CHEAT RIVER AT ALBRIGHT, WV",,,-999,STREAM,39.489,-79.635,S,"<a href=http://maps.google.com/?q=39.4892554221,-79.6358856046+(03070260)&z=14>google map</a>"
WV,WEST VIRGINIA,PRESTON,3070350,03070350,"CHEAT RIVER NEAR MOUNT NEBO, WV",,,1132,STREAM,39.594,-79.748,S,"<a href=http://maps.google.com/?q=39.5945267365,-79.7486655371+(03070350)&z=14>google map</a>"
PA,PENNSYLVANIA,FAYETTE,3070455,03070455,"STONY FORK NEAR ELLIOTTSVILLE, PA",5020004,Ohio,7.44,STREAM,39.768,-79.609,S,"<a href=http://maps.google.com/?q=39.7689652806,-79.6092109198+(03070455)&z=14>google map</a>"
PA,PENNSYLVANIA,FAYETTE,3070470,03070470,"MILL RUN NEAR ELLIOTTSVILLE, PA",5020004,Ohio,8.96,STREAM,39.763,-79.663,S,"<a href=http://maps.google.com/?q=39.763687619,-79.6633799683+(03070470)&z=14>google map</a>"
PA,PENNSYLVANIA,GREENE,3071920,03071920,"MEADOW RUN AT DAVISTOWN, PA",5020005,Ohio,7.02,STREAM,39.766,-80.02,S,"<a href=http://maps.google.com/?q=39.7664671661,-80.0206170025+(03071920)&z=14>google map</a>"
PA,PENNSYLVANIA,GREENE,3072000,03072000,"DUNKARD CREEK AT SHANNOPIN, PA",5020005,Ohio,229,STREAM,39.759,-79.97,S,"<a href=http://maps.google.com/?q=39.7592449324,-79.9706152009+(03072000)&z=14>google map</a>"
PA,PENNSYLVANIA,GREENE,3072777,03072777,"MUDDY CREEK NEAR CARMICHAELS, PA",5020005,Ohio,19.16,STREAM,39.88,-79.997,S,"<a href=http://maps.google.com/?q=39.8806316623,-79.9972785995+(03072777)&z=14>google map</a>"
PA,PENNSYLVANIA,WASHINGTON,3072815,03072815,"TENMILE CREEK NEAR AMITY, PA",5020005,Ohio,51.69,STREAM,40.019,-80.205,S,"<a href=http://maps.google.com/?q=40.0197949617,-80.2053382923+(03072815)&z=14>google map</a>"
PA,PENNSYLVANIA,WASHINGTON,3072820,03072820,"DANIELS RUN AT WEST ZOLLARSVILLE, PA",5020005,Ohio,12.03,STREAM,40.03,-80.092,S,"<a href=http://maps.google.com/?q=40.0309063341,-80.0920002605+(03072820)&z=14>google map</a>"
PA,PENNSYLVANIA,GREENE,3072865,03072865,"PURSLEY CREEK NEAR WAYNESBURG, PA",5020005,Ohio,12.44,STREAM,39.877,-80.229,S,"<a href=http://maps.google.com/?q=39.8778531495,-80.2292326566+(03072865)&z=14>google map</a>"
PA,PENNSYLVANIA,GREENE,3072975,03072975,"RUFF CREEK NEAR MATHER, PA",5020005,Ohio,22.21,STREAM,39.943,-80.125,S,"<a href=http://maps.google.com/?q=39.9431299673,-80.1256149877+(03072975)&z=14>google map</a>"
PA,PENNSYLVANIA,WASHINGTON,3075035,03075035,"NORTH BRANCH PIGEON CREEK AT BENTLYVILLE, PA",5020005,Ohio,12.93,STREAM,40.131,-80.005,S,"<a href=http://maps.google.com/?q=40.1317384534,-80.0050519821+(03075035)&z=14>google map</a>"
PA,PENNSYLVANIA,WASHINGTON,3075058,03075058,"MINGO CREEK AT RIVER VIEW, PA",5020005,Ohio,21.86,STREAM,40.208,-79.964,S,"<a href=http://maps.google.com/?q=40.2086818216,-79.9644948532+(03075058)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3075340,03075340,"YOUGHIOGHENY R AT UNDERWOOD RD NR CRELLIN, MD",5020006,Ohio,34.91,STREAM,39.363,-79.462,S,"<a href=http://maps.google.com/?q=39.3639883839,-79.4622707693+(03075340)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3075350,03075350,"CHERRY CREEK NEAR CRELLIN, MD",5020006,Ohio,16.7,STREAM,39.368,-79.454,S,"<a href=http://maps.google.com/?q=39.368432558,-79.4542147176+(03075350)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3075495,03075495,"L YOUGHIOGHENY R AT 3RD ST AT OAKLAND, MD",5020006,Ohio,36.74,STREAM,39.405,-79.406,S,"<a href=http://maps.google.com/?q=39.4053748336,-79.4061560831+(03075495)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3075700,03075700,"MUDDY CREEK AT SWALLOW FALLS STATE PARK, MD",5020006,Ohio,17.8,STREAM,39.501,-79.418,S,"<a href=http://maps.google.com/?q=39.5014801521,-79.4186542717+(03075700)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3075900,03075900,"CHERRY CREEK NEAR MCHENRY, MD",5020006,Ohio,12.3,STREAM,39.538,-79.315,S,"<a href=http://maps.google.com/?q=39.5389787381,-79.3150386747+(03075900)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3076010,03076010,"DEEP CREEK LAKE OUTFLOW, MD",5020006,Ohio,60.26,STREAM,39.508,-79.405,S,"<a href=http://maps.google.com/?q=39.508979813,-79.4053202952+(03076010)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3076600,03076600,"BEAR CREEK AT FRIENDSVILLE, MD",5020006,Ohio,48.9,STREAM,39.656,-79.394,S,"<a href=http://maps.google.com/?q=39.6561938202,-79.3944831359+(03076600)&z=14>google map</a>"
MD,MARYLAND,GARRETT,3077975,03077975,"BIG SHADE RUN AT GRANTSVILLE, MD",5020006,Ohio,7.35,STREAM,39.686,-79.167,S,"<a href=http://maps.google.com/?q=39.6867500892,-79.1672528532+(03077975)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078500,03078500,"BIG PINEY RUN NEAR SALISBURY, PA",5020006,Ohio,24.61,STREAM,39.726,-79.048,S,"<a href=http://maps.google.com/?q=39.7261947428,-79.0483599141+(03078500)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078648,03078648,"FLAUGHERTY CREEK AT MEYERSDALE, PA",5020006,Ohio,26.33,STREAM,39.816,-79.007,S,"<a href=http://maps.google.com/?q=39.8161934133,-79.0075253254+(03078648)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078710,03078710,"BLUELICK CREEK NEAR MEYERSDALE, PA",5020006,Ohio,17.03,STREAM,39.836,-79.04,S,"<a href=http://maps.google.com/?q=39.8361924496,-79.0405817917+(03078710)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078785,03078785,"EAST BRANCH COXES CREEK NEAR SOMERSET, PA",5020006,Ohio,26.51,STREAM,39.973,-79.098,S,"<a href=http://maps.google.com/?q=39.9736890787,-79.0980835184+(03078785)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078818,03078818,"COXES CREEK ABOVE WILSON CREEK AT ROCKWOOD, PA",5020006,Ohio,55.8,STREAM,39.928,-79.147,S,"<a href=http://maps.google.com/?q=39.9289668404,-79.1478069443+(03078818)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3078900,03078900,"MIDDLE CREEK NEAR CASSELMAN, PA",5020006,Ohio,19.22,STREAM,39.901,-79.208,S,"<a href=http://maps.google.com/?q=39.9011885179,-79.208641813+(03078900)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3079710,03079710,"FALL CREEK AT BARRONVALE, PA",5020006,Ohio,12.55,STREAM,39.957,-79.279,S,"<a href=http://maps.google.com/?q=39.9578535446,-79.2797547103+(03079710)&z=14>google map</a>"
PA,PENNSYLVANIA,SOMERSET,3080000,03080000,"LAUREL HILL CREEK AT URSINA, PA",5020006,Ohio,121,STREAM,39.82,-79.321,S,"<a href=http://maps.google.com/?q=39.8203550356,-79.3214227414+(03080000)&z=14>google map</a>"
PA,PENNSYLVANIA,FAYETTE,3081590,03081590,"MEADOW RUN NEAR FARMINGTON, PA",5020006,Ohio,33.92,STREAM,39.835,-79.508,S,"<a href=http://maps.google.com/?q=39.8353534063,-79.5080948253+(03081590)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3083500,03083500,"YOUGHIOGHENY RIVER AT SUTERSVILLE, PA",5020006,Ohio,1715,STREAM,40.24,-79.806,S,"<a href=http://maps.google.com/?q=40.2402222222,-79.8066944444+(03083500)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3083805,03083805,"LONG RUN AT VERSAILLES, PA",5020006,Ohio,12.42,STREAM,40.323,-79.838,S,"<a href=http://maps.google.com/?q=40.3236807118,-79.8386585143+(03083805)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3084800,03084800,"THOMPSON RUN AT TURTLE CREEK, PA",5020005,Ohio,18,STREAM,40.405,-79.827,S,"<a href=http://maps.google.com/?q=40.4053467356,-79.8278256942+(03084800)&z=14>google map</a>"
PA,PENNSYLVANIA,WESTMORELAND,3084900,03084900,"BRUSH CREEK AT WESTMORELAND CITY, PA",5020005,Ohio,21.04,STREAM,40.333,-79.671,S,"<a href=http://maps.google.com/?q=40.3339580647,-79.6714321514+(03084900)&z=14>google map</a>"
PA,PENNSYLVANIA,ALLEGHENY,3085000,03085000,"MONONGAHELA RIVER AT BRADDOCK, PA",5020005,Ohio,7337,STREAM,40.391,-79.858,S,"<a href=http://maps.google.com/?q=40.3911802416,-79.8581041969+(03085000)&z=14>google map</a>"
NC,NORTH CAROLINA,ASHE,3161000,03161000,"SOUTH FORK NEW RIVER NEAR WEST JEFFERSON, NC",5050001,Ohio,205,STREAM,36.393,-81.407,F,"<a href=http://maps.google.com/?q=36.3931822733,-81.4070446928+(03161000)&z=14>google map</a>"
